"filename", "language", "Java", "XML", "HTML", "Java Properties", "JavaScript", "CSS", "SQL", "Log", "Markdown", "comment", "blank", "total"
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ReporteCorreosDevueltosDTO.java", "Java", 79, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 86
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RequisitoDTO.java", "Java", 153, 0, 0, 0, 0, 0, 0, 0, 0, 40, 69, 262
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RequisitoListaDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RequisitoPersonaDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ResultadoAudienciaDTO.java", "Java", 227, 0, 0, 0, 0, 0, 0, 0, 0, 44, 77, 348
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ResultadoCasoDTO.java", "Java", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ResultadoMinisterioDTO.java", "Java", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RolBasicoDTO.java", "Java", 93, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 145
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RolDTO.java", "Java", 200, 0, 0, 0, 0, 0, 0, 0, 0, 40, 86, 326
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RolPersonaCasoDTO.java", "Java", 356, 0, 0, 0, 0, 0, 0, 0, 0, 40, 101, 497
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\RolPersonaDTO.java", "Java", 301, 0, 0, 0, 0, 0, 0, 0, 0, 57, 113, 471
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SalaDTO.java", "Java", 229, 0, 0, 0, 0, 0, 0, 0, 0, 40, 73, 342
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SedeConvenioDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SedeDTO.java", "Java", 196, 0, 0, 0, 0, 0, 0, 0, 0, 40, 80, 316
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SedeTipoServicioDTO.java", "Java", 20, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 38
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SeguimientoObligacionesDTO.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33, 139
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ServicioDTO.java", "Java", 217, 0, 0, 0, 0, 0, 0, 0, 0, 40, 83, 340
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ServicioMateriaCentroDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ServicioMateriaDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ServicioSedeDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SolicitudPrestadorDTO.java", "Java", 254, 0, 0, 0, 0, 0, 0, 0, 0, 51, 97, 402
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SolicitudProrrogaCierreDTO.java", "Java", 28, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 55
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SolicitudProrrogaDTO.java", "Java", 192, 0, 0, 0, 0, 0, 0, 0, 0, 40, 78, 310
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SolicitudServicioDTO.java", "Java", 459, 0, 0, 0, 0, 0, 0, 0, 0, 41, 160, 660
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SorteoArbitrosDisponiblesDTO.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 6, 65, 175
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SorteoDTO.java", "Java", 257, 0, 0, 0, 0, 0, 0, 0, 0, 40, 92, 389
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SorteoLiberacionListaDTO.java", "Java", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 195
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\SuspensionDTO.java", "Java", 258, 0, 0, 0, 0, 0, 0, 0, 0, 40, 100, 398
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TagPlantillaDTO.java", "Java", 205, 0, 0, 0, 0, 0, 0, 0, 0, 40, 87, 332
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TarifaContratoDTO.java", "Java", 245, 0, 0, 0, 0, 0, 0, 0, 0, 40, 90, 375
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TelefonoDTO.java", "Java", 220, 0, 0, 0, 0, 0, 0, 0, 0, 40, 85, 345
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TelefonoSedeDTO.java", "Java", 142, 0, 0, 0, 0, 0, 0, 0, 0, 40, 65, 247
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TipoDeServicioRolDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TipoDocumentoFoliadoDTO.java", "Java", 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 28
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TipoFuncionalidadDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TipoServicioSedeDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TipoZonaGeograficaDTO.java", "Java", 166, 0, 0, 0, 0, 0, 0, 0, 0, 40, 72, 278
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TokenDTO.java", "Java", 51, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 87
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TramiteOrdinarioDTO.java", "Java", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 86
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TranscripcionDTO.java", "Java", 257, 0, 0, 0, 0, 0, 0, 0, 0, 40, 93, 390
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TranscripcionPendienteDTO.java", "Java", 81, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 113
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TrmDTO.java", "Java", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 205
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\TurnoJornadaDTO.java", "Java", 193, 0, 0, 0, 0, 0, 0, 0, 0, 52, 85, 330
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UbicacionDTO.java", "Java", 290, 0, 0, 0, 0, 0, 0, 0, 0, 43, 107, 440
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UbicacionDetalladaDTO.java", "Java", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 75
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UbicacionPersonaCasoDTO.java", "Java", 38, 0, 0, 0, 0, 0, 0, 0, 0, 30, 6, 74
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UbicacionPersonaSolicitudDTO.java", "Java", 116, 0, 0, 0, 0, 0, 0, 0, 0, 40, 59, 215
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UbicacionRolPersonaCasoDTO.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 62, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UsuarioClaveDTO.java", "Java", 67, 0, 0, 0, 0, 0, 0, 0, 0, 55, 10, 132
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UsuarioDTO.java", "Java", 193, 0, 0, 0, 0, 0, 0, 0, 0, 40, 83, 316
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UsuarioSesionDTO.java", "Java", 64, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 99
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\UsuarioSistemaConsultaDTO.java", "Java", 44, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 84
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ValorHonorariosActorDTO.java", "Java", 143, 0, 0, 0, 0, 0, 0, 0, 0, 40, 65, 248
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ValorPlantillaCartaDTO.java", "Java", 205, 0, 0, 0, 0, 0, 0, 0, 0, 40, 81, 326
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\VerificarSolicitudCambioListaDTO.java", "Java", 55, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 91
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\ZonaGeograficaDTO.java", "Java", 166, 0, 0, 0, 0, 0, 0, 0, 0, 40, 72, 278
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\alertas\AlertaEmeritoDTO.java", "Java", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\alertas\InfoBasicaAlertasDTO.java", "Java", 193, 0, 0, 0, 0, 0, 0, 0, 0, 108, 11, 312
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\cartas\CartaCitacionAudienciasDTO.java", "Java", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 145
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\cartas\GeneracionLoteDTO.java", "Java", 21, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 51
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\cartas\LotesCartasDTO.java", "Java", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 84
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\AudienciasProgramadasDTO.java", "Java", 74, 0, 0, 0, 0, 0, 0, 0, 0, 65, 8, 147
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\BuscadorSemanticoDTO.java", "Java", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\BusquedaRolesActivosDTO.java", "Java", 47, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 84
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\BusquedaSemanticaDTO.java", "Java", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 82
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CambioEstadoRPC_DTO.java", "Java", 58, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 78
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CapturaResultadoJornadaDTO.java", "Java", 52, 0, 0, 0, 0, 0, 0, 0, 0, 47, 9, 108
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CasoAsignadoDTO.java", "Java", 108, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 138
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CasoCerradoDTO.java", "Java", 39, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 51
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CasoIncompletoDTO.java", "Java", 116, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 129
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\CondicionesGeneralesDTO.java", "Java", 45, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 59
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\ConsultaHistoricoEstadosDTO.java", "Java", 29, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 52
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\ConsultarLaudosDTO.java", "Java", 67, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 87
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DatosBasicosCasoDTO.java", "Java", 261, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 289
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DatosCasoMinisterioDTO.java", "Java", 115, 0, 0, 0, 0, 0, 0, 0, 0, 44, 40, 199
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DatosResultadoAudienciaDTO.java", "Java", 82, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 120
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DatosReversarResultadoDTO.java", "Java", 24, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 47
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DatosTokenDTO.java", "Java", 38, 0, 0, 0, 0, 0, 0, 0, 0, 30, 5, 73
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DetalleArbitroDTO.java", "Java", 150, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 182
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DetalleLaudoDTO.java", "Java", 69, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 90
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DevolucionExpedienteDTO.java", "Java", 20, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 35
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DocumentoBasicoDTO.java", "Java", 66, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 99
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\DocumentosDigitalizadorDTO.java", "Java", 52, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 95
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\EnvioCorreoElectronicoDTO.java", "Java", 89, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 109
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FiltroCasosAsignadosDTO.java", "Java", 178, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 229
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FiltroConsultaPrestadoresDTO.java", "Java", 83, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 100
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FiltrosSalasDTO.java", "Java", 70, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 84
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FiltrosSeleccionConciliadorDTO.java", "Java", 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 45
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FormularioDatosClienteDTO.java", "Java", 286, 0, 0, 0, 0, 0, 0, 0, 0, 32, 89, 407
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FormularioGenerarLiquidacionDTO.java", "Java", 80, 0, 0, 0, 0, 0, 0, 0, 0, 45, 35, 160
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FormularioGenerarPagoPup.java", "Java", 49, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 75
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FormularioParteDTO.java", "Java", 486, 0, 0, 0, 0, 0, 0, 0, 0, 239, 20, 745
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\FormularioParteEnmascaradoDTO.java", "Java", 487, 0, 0, 0, 0, 0, 0, 0, 0, 274, 148, 909
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\GenericoDTO.java", "Java", 88, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 102
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\HistoricoEstadoPersonaDTO.java", "Java", 49, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 66
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\HitosCasoDTO.java", "Java", 165, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 187
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\HonorariosActorDTO.java", "Java", 32, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 47
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\InfoAdicionalResultadoDTO.java", "Java", 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 30
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\dto\formularios\InfoCasoParaPronunciamientoDTO.java", "Java", 154, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 180
